Cabinet_Id,Address,Postcode,Attributes,State,PhoneNumber,id
02655970X1,"  7 EAMES AVE BRIGADOON CVAN PK, NORTH HAVEN",2443,"Coin and Card Payphone,Incoming Calls",NSW," PH:0265597056",167581
02493818X2,"  1750 WINE COUNTRY DRV NR THOMAS STREET, NORTH ROTHBURY",2335,"Coin and Card Payphone,Incoming Calls",NSW," PH:0249381004",167582
02493850X2,"  21 KING ST CNR DUKE ST, PATERSON",2421,"Coin and Card Payphone,Incoming Calls",NSW," PH:0249385409",167583
02679207X2,"  26 MOOLOOBAR ST CNR BURI ST, NARRABRI",2390,"Coin and Card Payphone,Incoming Calls",NSW," PH:0267922232",167584
02676170X2,"  51 PEEL ST , NORTH TAMWORTH",2340,"Coin and Card Payphone,Incoming Calls",NSW," PH:0267617451",167585
02473900X2,"PLATFM 2 141 GREAT WESTERN HWY BLAXLAND RLWY STN, BLAXLAND",2774,"Coin and Card Payphone,Incoming Calls",NSW," PH:0247398202",167586
02936015X2,"  390 VICTORIA ST ST V HOSP EMRG ENT, DARLINGHURST",2010,"Coin and Card Payphone,TTY,Incoming Calls",NSW," PH:0293606231",167587
03965430X2,"  276 FLINDERS ST OPP RAIL STN, MELBOURNE",3000,"Coin and Card Payphone,Incoming Calls",VIC," PH:0396543314",167588
07474820X2,"LOT 5 0 BARKLY HWY O/S CAMOOWEAL EXCH, CAMOOWEAL",4828,"Coin and Card Payphone,Incoming Calls",QLD," PH:0747482129",167589
03975812X2,"  1211 BURWOOD HWY UPP F/TREE GLY RWS, UPPER FERNTREE GULLY",3156,"Coin and Card Payphone,Incoming Calls",VIC," PH:0397587323",167590
03930503X1,"PLTFRM  1 THOMAS BRUNTON PDE ROXBURGH PARK R/S, ROXBURGH PARK",3064,"Coin and Card Payphone,Incoming Calls",VIC," PH:0393053064",167591
02462822X1,"  271 QUEEN ST NR COLES CMTN MALL, CAMPBELLTOWN",2560,"Coin and Card Payphone,Incoming Calls",NSW," PH:0246280719",167592
02637616X2,"  24 BUCCLEUGH ST CASSILLS LIBRARY, CASSILIS",2329,"Coin and Card Payphone,Incoming Calls",NSW," PH:0263761007",167593
07412562X2,"  835 BOAT HARBOUR DRV , URANGAN",4655,"Coin and Card Payphone,Incoming Calls",QLD," PH:0741256367",167594
02966505X2,"BUS STOP 186 ARDEN ST OPP ALFREDA ST, COOGEE",2034,"Coin and Card Payphone,Incoming Calls",NSW," PH:0296658272",167595
03566350X2,"  40 RIVER DRV CNR WALKERVILLE RD, TARWIN LOWER",3956,"Coin and Card Payphone,Incoming Calls",VIC," PH:0356635202",167596
02926421X2,"  231 ELIZABETH ST S/W BATHURST ST, SYDNEY",2000,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0292648369",167597
03594109X2,"  0 SLATTERY PL CNR RAILWAY AVE, PAKENHAM",3810,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0359411091",167598
02634711X2,"  55 CALDWELL ST , BIMBI",2810,"Coin and Card Payphone,Incoming Calls",NSW," PH:0263471287",167599
03956806X1,"  44 KOORNANG RD CARNEGIE RWS, CARNEGIE",3163,"Coin and Card Payphone,Incoming Calls",VIC," PH:0395681091",167600
03626810X2,"  163 BRIGHTON RD CNR RACECOURSE RD, BRIGHTON",7030,"Coin and Card Payphone,Incoming Calls",TAS," PH:0362681283",167601
02688910X7,"  76 DANDALOO ST , NARROMINE",2821,"Coin and Card Payphone,Incoming Calls",NSW," PH:0268891112",167602
02684760X2,"  18 TRANGIE ST CNR CLYDE ST, NEVERTIRE",2826,"Coin and Card Payphone,Incoming Calls",NSW," PH:0268476200",167603
02688911X2,"  122 CATHUNDRIL ST OPP MERILBA ST, NARROMINE",2821,"Coin and Card Payphone,Incoming Calls",NSW," PH:0268891309",167604
02684674X7,"  7 MACKEREL ST NR POST OFFICE, MUMBIL",2820,"Coin and Card Payphone,Incoming Calls",NSW," PH:0268467409",167605
02666470X2,"  5816 BRUXNER HWY OPP SCHOOL, MUMMULGUM",2469,"Coin and Card Payphone,Incoming Calls",NSW," PH:0266647200",167606
02695523X2,"  3 WATTLE RD O/S POST OFFICE, MURRAMI",2705,"Coin and Card Payphone,Incoming Calls",NSW," PH:0269552300",167607
03516562X2,"  0 HIGH ST NR CULLENS TRACK, ABERFELDY",3825,"Coin and Card Payphone,Incoming Calls",VIC," PH:0351656249",167608
03628700X2,"  6933 LYELL HWY O/S EXCHANGE, OUSE",7140,"Coin and Card Payphone,Incoming Calls",TAS," PH:0362871319",167609
03623901X2,"  2 PIER RD O/S BAY STORE, OPOSSUM BAY",7023,"Coin and Card Payphone,Incoming Calls",TAS," PH:0362399100",167610
03623114X2,"  33 TOWER RD , NEW TOWN",7008,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",TAS," PH:0362782875",167611
03623425X2,"  370 ELIZABETH ST CNR PITT ST, NORTH HOBART",7000,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",TAS," PH:0362344854",167612
03625021X2,"  7 CLARKE RD NR POST OFFICE, NUBEENA",7184,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",TAS," PH:0362502208",167613
03625413X2,"  61 HIGH ST O/S POST OFFICE, OATLANDS",7120,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",TAS," PH:0362541206",167614
03626550X2,"  570 PRIMROSE SANDS RD GREVILLEA ST, PRIMROSE SANDS",7173,"Coin and Card Payphone,Incoming Calls",TAS," PH:0362655132",167615
03634411X2,"  376 WESTBURY RD NR STUART AVE, PROSPECT VALE",7250,"Coin and Card Payphone,Incoming Calls",TAS," PH:0363447875",167616
03635423X2,"  58 MAIN RD , PIONEER",7264,"Coin and Card Payphone,Incoming Calls",TAS," PH:0363542306",167617
03633139X2,"  24 PINE AVE OPP TUDOR AVE, NEWSTEAD",7250,"Coin and Card Payphone,Incoming Calls",TAS," PH:0363317786",167618
03637300X2,"  27921 TASMAN HWY OS PO ADJ FIRE STN, PYENGANA",7216,"Coin and Card Payphone,Incoming Calls",TAS," PH:0363736161",167619
03946203X2,"  0 HIGH ST RUTHVEN RLWY STN, RESERVOIR",3073,"Coin and Card Payphone,Incoming Calls",VIC," PH:0394623326",167620
08919140Y7,"LOT  64 GREAT NORTHERN HWY O/S ROADHOUSE, WILLARE",6728,"Card Payphone,Incoming Calls",WA," PH:0891914770",167621
08916864Y2,"LOT  15 HAZLETT PL YARDEGEE COMM PARK, HALLS CREEK",6770,"Card Payphone,Incoming Calls",WA," PH:0891686672",167622
08917693Y2,"LOT  13 PUNMU RD PUNMU COMMUNITY, TELFER",6762,"Card Payphone,Incoming Calls",WA," PH:0891769021",167623
08917692Y2,"LOT  13 PUNMU RD PUNMU COMMUNITY, TELFER",6762,"Card Payphone,Incoming Calls",WA," PH:0891769020",167624
08919156Y2,"LOT  12 GREAT NORTHERN HWY BAYULU COMMUNITY, ST GEORGE RANGES",6728,"Card Payphone,Incoming Calls",WA," PH:0891915157",167625
08919153Y2,"LOT  12 GREAT NORTHERN HWY BAYULU COMMUNITY, ST GEORGE RANGES",6728,"Card Payphone,Incoming Calls",WA," PH:0891915036",167626
08957410X2,"LOT  46 KIMBERLEY RD NR GRT EASTERN HWY, CLACKLINE",6564,"Coin and Card Payphone,Incoming Calls",WA," PH:0895741402",167627
08967311X2,"LOT  50 KING ST O/S POST OFFICE, CADOUX",6466,"Coin and Card Payphone,Incoming Calls",WA," PH:0896731024",167628
08968320X2,"LOT  34 SCADDAN ST CNR WILSON ST, KUNUNOPPIN",6489,"Coin and Card Payphone,Incoming Calls",WA," PH:0896832045",167629
08968310X2,"LOT  6 RAILWAY ST NR TWINE ST, TRAYNING",6488,"Coin and Card Payphone,Incoming Calls",WA," PH:0896831000",167630
08965117X2,"LOT  26 DANDARAGAN ST OS TELSTRA EXCHAN, MOORA",6510,"Coin and Card Payphone,Incoming Calls",WA," PH:0896511068",167631
08983142X2,"LOT  53 ALBANY HWY TOURIST INFO BAY, KOJONUP",6395,"Coin and Card Payphone,Incoming Calls",WA," PH:0898310604",167632
02484350X2,"  45 VICTORIA ARCH DRV NR KIOSK, WOMBEYAN CAVES",2580,"Coin and Card Payphone,Incoming Calls",NSW," PH:0248435998",167633
07326612X2,"  18 HOWS RD NR AMISFIELD RD, NUNDAH",4012,"Coin and Card Payphone,Incoming Calls",QLD," PH:0732667258",167634
08833724X2,"  0 POPLAR CRS CNR WICKS AVE, CAMPBELLTOWN",5074,"Coin and Card Payphone,Incoming Calls",SA," PH:0883373709",167635
08895684Y7,"LOT  59 MT LIEBIG COMM REG112, MOUNT LIEBIG",872,"Card Payphone,Incoming Calls",NT," PH:0889568598",167636
08895683Y9,"LOT  96 WILLOWRA COMM EAST CAMP, WILLOWRA",872,"Card Payphone,Incoming Calls",NT," PH:0889568796",167637
08896230Y2,"  16 TINKARLI TOWN CAMP COMM OFF PERRY DRV, TENNANT CREEK",860,"Card Payphone,Incoming Calls",NT," PH:0889623553",167638
08897511Y1,"  3 MUNYALINI COMM MUNYALINI O/STN, MCARTH",852,"Card Payphone,Incoming Calls",NT," PH:0889759814",167639
08964520X7,"  4 QUAIRADING YORK RD OS ROADHOUSE, QUAIRADING",6383,"Coin and Card Payphone,Incoming Calls",WA," PH:0896451101",167640
07409805X1,"  2 CAMELOT CL FERNTREE RESORT, CAPE TRIBULATION",4873,"Coin and Card Payphone,Incoming Calls",QLD," PH:0740980058",167641
07553083X1,"  19 SANTA BARBARA RD CNR OX'FORD & STPT, HOPE ISLAND",4212,"Coin and Card Payphone,Incoming Calls",QLD," PH:0755308498",167642
07472411X2,"  58 THE STRAND  NR GREGORY ST, NORTH WARD",4810,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0747245875",167643
08826023X2,"  100 PRATT AVE NR DESMOND AVE, POORAKA",5095,"Coin and Card Payphone,Incoming Calls",SA," PH:0882603787",167644
08904911X1,"  17 ARCHERNAR ST NR ANTARES, SOUTHERN CROSS",6426,"Coin and Card Payphone,Incoming Calls",WA," PH:0890491804",167645
08973210X2,"  1407 DONNYBROOK-BOYUP BROOK RD O/S TELE EXCHANGE, LOWDEN",6240,"Coin and Card Payphone,Incoming Calls",WA," PH:0897321323",167646
08998122Y2,"  24 KARALUNDI COMM 55KM N MEEKATHARRA, MEEKATHARRA",6642,"Card Payphone,Incoming Calls",WA," PH:0899812947",167647
08996111X2,"  3 MAITLAND RD CNR JOSE ST, MULLEWA",6630,"Coin and Card Payphone,Incoming Calls",WA," PH:0899611281",167648
02437400X2,"  1 WARATAH RD OS SHOP, MANGROVE MOUNTAIN",2250,"Coin and Card Payphone,Incoming Calls",NSW," PH:0243741299",167649
03562840X2,"  2969 MAIN NEERIM RD , NEERIM JUNCTION",3832,"Coin and Card Payphone,Incoming Calls",VIC," PH:0356284250",167650
08895691Y8,"  0 MOUNT EAGLEBEAK RD IRRILTYERE COMM, HRT",872,"Card Payphone,Incoming Calls",NT," PH:0889569658",167651
08896443Y2,"  0 WUNARA TRK WUNARA OUTSTATION, CSTLO",872,"Card Payphone,Incoming Calls",NT," PH:0889644593",167652
07462556X2,"  6 HENRY ST ST GEORGE EXCHANGE, ST GEORGE",4487,"Coin and Card Payphone,Incoming Calls",QLD," PH:0746255085",167653
03639442X2,"  200 PAPER BEACH RD OPP 201, SWAN POINT",7275,"Coin and Card Payphone,Incoming Calls",TAS," PH:0363944702",167654
03937602X2,"  2 WELLINGTON ST , FLEMINGTON",3031,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0393761018",167655
07493605X2,"  901 YAAMBA RD O/S EXCHANGE, PARKHURST",4702,"Coin and Card Payphone,Incoming Calls",QLD," PH:0749362428",167656
03623904X2,"  819 SANDFLY RD CNR PELVERATA RD, SANDFLY",7150,"Coin and Card Payphone,Incoming Calls",TAS," PH:0362396388",167657
03638400X2,"  12 ROYAL GEORGE RD , ROYAL GEORGE",7213,"Coin and Card Payphone,Incoming Calls",TAS," PH:0363842110",167658
03638110X1,"  3370 LAKE LEAKE HWY , LAKE LEAKE",7210,"Coin and Card Payphone,Incoming Calls",TAS," PH:0363811601",167659
08898711Y1,"  52 BOTTLEBRUSH AVE DATJALA WORK CAMP, NHULUNBUY",880,Card Payphone,NT,,167660
08898722Y1,"  52 BOTTLEBRUSH AVE , NHULUNBUY",880,Card Payphone,NT,,167661
08898721Y1,"  52 BOTTLEBRUSH AVE , NHULUNBUY",880,Card Payphone,NT,,167662
02974048X2,"  36 ROSSMORE AVE NEAR PUNCHBOWL RD, PUNCHBOWL",2196,"Coin and Card Payphone,Incoming Calls",NSW," PH:0297403563",167663
02974047X2,"  36 ROSSMORE AVE NEAR PUNCHBOWL RD, PUNCHBOWL",2196,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0297404121",167664
02935826X2,"  11 WARD AVE CNR ROSLYN ST, POTTS POINT",2011,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0293583931",167665
07320807X2,"  18 FITZGERALD AVE , SPRINGWOOD",4127,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0732083413",167666
02923308X2,"JCDBTH 1031 280 GEORGE ST NR CURTIN PL, SYDNEY",2000,"Coin and Card Payphone,Incoming Calls",NSW," PH:0292334317",167667
02989116X2,"  51 PHILLIP ST CNR ERBY PLACE, PARRAMATTA",2150,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0298916438",167668
03952916X2,"  217 CHAPEL ST OPP ANCHOR PL, PRAHRAN",3181,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0395293466",167669
03947826X1,"  39 THE CENTREWAY  ENT PRESTON MARKET, PRESTON",3072,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0394784835",167670
03643541X2,"DRIVE  1 HOGARTH RD CNR PRESERVATION, SULPHUR CREEK",7316,"Coin and Card Payphone,Incoming Calls",TAS," PH:0364354200",167671
03642730X2,"  76 LAKESIDE RD CARAVAN PARK, EUGENANA",7310,"Coin and Card Payphone,Incoming Calls",TAS," PH:0364273152",167672
02664620X1,"STE 7 31 YAMBA RD BLUE DOLPHIN HOL, YAMBA",2464,"Coin and Card Payphone,Incoming Calls",NSW," PH:0266462601",167673
02438913X2,"  100 CHITTAWAY RD NR SHOPS, CHITTAWAY BAY",2261,"Coin and Card Payphone,Incoming Calls",NSW," PH:0243892236",167674
02658203X2,"  2 WANIORA PKWY IN WANIORA SH/VLGE, PORT MACQUARIE",2444,"Coin and Card Payphone,Incoming Calls",NSW," PH:0265823650",167675
02682830X2,"  805 MISSION RD GINGIE RESERVE, WALGETT",2832,"Coin and Card Payphone,Incoming Calls",NSW," PH:0268283796",167676
02472167X2,"  11 CALOOLA AVE NR ORANA AVE, PENRITH",2750,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",NSW," PH:0247211086",167677
02975004X2,"  280 THE BOULEVARDE  O/S RAILWAY STN, PUNCHBOWL",2196,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0297503781",167678
07477030Y2,"  76 MACROSSAN ST OPP POST OFFICE, RAVENSWOOD",4816,"Card Payphone,Incoming Calls",QLD," PH:0747702118",167679
07472404X2,"  124 CHARTERS TOWERS RD OS HERMIT PK SHOPS, HERMIT PARK",4812,"Coin and Card Payphone,Incoming Calls",QLD," PH:0747241839",167680
07472806X2,"  64 NATHAN ST O/S WOOLWORTHS, VINCENT",4814,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0747283059",167681
08985320X7,"  1983 PORANGURUP RD O/S KARRIBANK, PORONGURUP",6324,"Coin and Card Payphone,Incoming Calls",WA," PH:0898531031",167682
02951610X2,"  1 NORTHUMBERLAND AVE NR PARRAMATTA RD, STANMORE",2048,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0295164873",167683
03968916X2,"  543 BARKLY ST , WEST FOOTSCRAY",3012,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0396893727",167684
07493420X2,"  3 BUCH SQ O/S HOTEL, THE CAVES",4702,"Coin and Card Payphone,Incoming Calls",QLD," PH:0749342765",167685
07498540X2,"  10 MAIN ST SHELTER IN FRT P/O, RUBYVALE",4702,"Coin and Card Payphone,Incoming Calls",QLD," PH:0749854102",167686
02665500X2,"  6 CHURCH ST AMBULANCE, BELLINGEN",2454,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0266550458",167687
02665512X2,"  2 DOWLE ST BELLINGEN CARAVAN, BELLINGEN",2454,"Coin and Card Payphone,Incoming Calls",NSW," PH:0266551300",167688
02979605X2,"  80 NORTH TCE BUS INT, BANKSTOWN",2200,"Coin and Card Payphone,Incoming Calls",NSW," PH:0297961227",167689
03642406X2,"  25 ROOKE ST , DEVONPORT",7310,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",TAS," PH:0364244500",167690
02989300X2,"  42 MACQUARIE ST CNR CHURCH ST, PARRAMATTA",2150,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0298937096",167691
03935013X2,"  169 DERBY RD , PASCOE VALE",3044,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0393502245",167692
03938800X2,"  25 DAWSON ST RMIT BLDG 4 FOYER, BRUNSWICK",3056,"Coin and Card Payphone,TTY,Incoming Calls",VIC," PH:0393880480",167693
07387013X2,"  28 HAWKEN DRV NR CENTRAL AVE, ST LUCIA",4067,"Coin and Card Payphone,Incoming Calls",QLD," PH:0738700173",167694
07327400X2,"  57 BROOKE ST CNR PEGG RD, ROCKLEA",4106,"Coin and Card Payphone,Incoming Calls",QLD," PH:0732742029",167695
08934407X1,"  43 YIRRIGAN DRV S/C NR WOOLWORTHS, MIRRABOOKA",6061,"Coin and Card Payphone,Incoming Calls",WA," PH:0893447872",167696
08934402X1,"  43 YIRRIGAN DRV S/C NR WOOLWORTHS, MIRRABOOKA",6061,"Coin and Card Payphone,Incoming Calls",WA," PH:0893444735",167697
08934410X1,"  43 YIRRIGAN DRV S/C NR AUST POST, MIRRABOOKA",6061,"Coin and Card Payphone,Incoming Calls",WA," PH:0893447873",167698
08934927X1,"  43 YIRRIGAN DRV S/C NR BIG W, MIRRABOOKA",6061,"Coin and Card Payphone,Incoming Calls",WA," PH:0893499122",167699
02966400X2,"  199 COOGEE BAY RD , COOGEE",2034,"Coin and Card Payphone,Incoming Calls",NSW," PH:0296645374",167700
08863300X2,"  3 MARY ELIE ST BUS STATION, PORT PIRIE",5540,"Coin and Card Payphone,Incoming Calls",SA," PH:0886331903",167701
08864518X2,"  10 FORSYTH ST , WHYALLA",5600,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",SA," PH:0886451232",167702
03515650Y1,"ADMIN BLDG 485 RULES RD ABORIGINAL HOSTEL, TOORLOO ARM",3909,"Card Payphone,Incoming Calls",VIC," PH:0351565570",167703
07478761Y2,"  34 HOME ST O/S STORE, HMSTED",4816,"Card Payphone,Incoming Calls",QLD," PH:0747876619",167704
02625502X2,"  24 HARDWICK CRS KIPPAX FAIR S/C, HOLT",2615,"Coin and Card Payphone,Incoming Calls",ACT," PH:0262783446",167705
02625403X2,"  24 HARDWICK CRS KIPPAX FAIR S/C, HOLT",2615,"Coin and Card Payphone,Incoming Calls",ACT," PH:0262542321",167706
02482238X2,"  36 HOWARD BLV OPP BOLONG PL, GOULBURN",2580,"Coin and Card Payphone,Incoming Calls",NSW," PH:0248228079",167707
02482239X2,"  26 YARROWLOW ST , GOULBURN",2580,"Coin and Card Payphone,Incoming Calls",NSW," PH:0248228075",167708
02923105X2,"JCDBTH 1197 135 PHILLIP ST CNR MARTIN PLACE, SYDNEY",2000,"Coin and Card Payphone,Incoming Calls",NSW," PH:0292316863",167709
02935647X2,"  48 DARLINGHURST RD , POTTS POINT",2011,"Coin and Card Payphone,Incoming Calls",NSW," PH:0293563216",167710
02935646X2,"  48 DARLINGHURST RD , POTTS POINT",2011,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",NSW," PH:0293563850",167711
02963608X2,"  1 THE KINGSWAY  NR STATION ST, WENTWORTHVILLE",2145,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0296365213",167712
08925513X2,"  42 MARLBORO RD NR GLADSTONE AVE, SWAN VIEW",6056,"Coin and Card Payphone,Incoming Calls",WA," PH:0892551681",167713
02969946X2,"  103 GOODLET ST CNR RILEY ST, SURRY HILLS",2010,"Coin and Card Payphone,Incoming Calls",NSW," PH:0296992944",167714
02966946X2,"  1 SUTHERLAND ST ADJ 405 GARDNERS R, ROSEBERY",2018,"Coin and Card Payphone,Incoming Calls",NSW," PH:0296696741",167715
02833834X1,"  3 BOURKE RD MASCOT RAIL LINK, MASCOT",2020,"Coin and Card Payphone,Incoming Calls",NSW," PH:0283381671",167716
02931736X2,"LVL  0 AIRPORT DRV INTER AIRPORT RWS, MASCOT",2020,"Coin and Card Payphone,Incoming Calls",NSW," PH:0293174741",167717
02939821X2,"  1 BOTANY ST CNR ALISON RD, RANDWICK",2031,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0293984688",167718
02931300X7,"  494 ANZAC PDE CNR MEEKS ST, KINGSFORD",2032,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0293136791",167719
02931301X7,"  424 ANZACE PDE CNR MIDDLE ST, KINGSFORD",2032,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0293136796",167720
02966529X2,"  0 ARDEN ST N/E CNR CARR ST, COOGEE",2034,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",NSW," PH:0296659079",167721
02966519X2,"  9 ELPHINSTONE RD CNR ILUKE PL, SOUTH COOGEE",2034,"Coin and Card Payphone,Incoming Calls",NSW," PH:0296659372",167722
02966113X2,"  0 FOREST ST CNR ANZAC PDE, CHIFLEY",2036,"Coin and Card Payphone,Incoming Calls",NSW," PH:0296615884",167723
02934915X2,"  1 SMITH ST CNR BUNNERONG RD, EASTGARDENS",2036,"Coin and Card Payphone,Incoming Calls",NSW," PH:0293492201",167724
02966109X2,"  1214 ANZAC PDE PRINCE EDWARD ST, MAROUBRA",2036,"Coin and Card Payphone,Incoming Calls",NSW," PH:0296618686",167725
02929007X2,"JCDBTH 2022 241 WHEAT RD UND PYRM BRDG EAST, SYDNEY",2000,"Coin and Card Payphone,Incoming Calls",NSW," PH:0292902282",167726
02929914X2,"JCDBUS 1066 37 YORK ST OPP IN BUS SHELTER, SYDNEY",2000,"Coin and Card Payphone,Incoming Calls",NSW," PH:0292993343",167727
02925146X2,"  1 PLAYFAIR ST CNR GEORGE ST, THE ROCKS",2000,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,Fibre",NSW," PH:0292512418",167728
02929904X1,"  20 CARRINGTON ST WYNYARD STATION, SYDNEY",2000,"Coin and Card Payphone,Incoming Calls",NSW," PH:0292996134",167729
02926224X2,"  20 CARRINGTON ST WYNYARD STATION, SYDNEY",2000,"Coin and Card Payphone,Incoming Calls",NSW," PH:0292623413",167730
02921245X2,"JCDBTH 1083 12 LEE ST BUS INT/RAILWAY SQ, CHIPPENDALE",2008,"Coin and Card Payphone,Incoming Calls",NSW," PH:0292127854",167731
02921244X2,"JCDBTH 1083 12 LEE ST BUS INT/RAILWAY SQ, CHIPPENDALE",2008,"Coin and Card Payphone,Incoming Calls",NSW," PH:0292124921",167732
02928109X2,"  1 LEE ST RAILWAY SQ RWS ENT, CHIPPENDALE",2008,"Coin and Card Payphone,Incoming Calls",NSW," PH:0292819650",167733
02921234X2,"  1 LEE ST RAILWAY SQ RWS ENT, CHIPPENDALE",2008,"Coin and Card Payphone,Incoming Calls",NSW," PH:0292123893",167734
02938015X1,"  1 ERROL FYNN BLV O/S EQ CARPARK, MOORE PARK",2021,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0293804351",167735
02936954X2,"  97 GRAFTON ST BONDI JUNCTION RWS, BONDI JUNCTION",2022,"Coin and Card Payphone,Incoming Calls",NSW," PH:0293694049",167736
02936940X2,"  97 GRAFTON ST BONDI JUNCTION RWS, BONDI JUNCTION",2022,"Coin and Card Payphone,Incoming Calls",NSW," PH:0293899471",167737
02936929X2,"  1 GRAY ST ADJ 28 BRONTE RD, BONDI JUNCTION",2022,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",NSW," PH:0293894615",167738
02933718X2,"  1 PROMENADE RD OS NEILSON PK CAFE, VAUCLUSE",2030,"Coin and Card Payphone,Incoming Calls",NSW," PH:0293376921",167739
02956422X2,"  263 CATHERINE ST CNR  MOORE ST, LEICHHARDT",2040,"Coin and Card Payphone,Incoming Calls",NSW," PH:0295642032",167740
02955208X1,"  58 PYRMONT BRIDGE RD SYDNEY FISH MARKET, PYRMONT",2009,"Coin and Card Payphone,Incoming Calls",NSW," PH:0295524487",167741
02957166X2,"  63 PIRRAMA RD ADJ MURRAY ST, PYRMONT",2009,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0295714739",167742
08893213X2,"  2441 KAFCALOUDES CRS , PALMERSTON",830,"Coin and Card Payphone,Incoming Calls",NT," PH:0889322143",167743
08917907Y1,"  0 TELFER MINE RD INNER CAMP SPQ, TELFER",6762,"Card Payphone,Incoming Calls",WA," PH:0891798554",167744
07340981X2,"  18 MOOLOOMBA RD OPP POINT LOOKOUT, POINT LOOKOUT",4183,"Coin and Card Payphone,Incoming Calls",QLD," PH:0734098118",167745
02634502X2,"  23 PARKES ST OS CNR NEWHAMS LN, WOODSTOCK",2793,"Coin and Card Payphone,Incoming Calls",NSW," PH:0263450201",167746
02637342X2,"  4 MAITLAND ST CNR BARIGAN ST, WOLLAR",2850,"Coin and Card Payphone,Incoming Calls",NSW," PH:0263734202",167747
08809153X2,"  68 REID ST , WILCANNIA",2836,"Coin and Card Payphone,Incoming Calls",NSW," PH:0880915806",167748
02665424X2,"  82 BEACH ST CNR QUEEN ST, WOOLGOOLGA",2456,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0266542603",167749
02499830X2,"  2887 WOLLOMBI RD , WOLLOMBI",2325,"Coin and Card Payphone,Incoming Calls",NSW," PH:0249983210",167750
02677813X7,"  82 WOOLLOMOMBI RD CNR KILCOY RD, WOLLOMOMBI",2350,"Coin and Card Payphone,Incoming Calls",NSW," PH:0267781309",167751
02682820Y2,"LOT 43 0 GEORGE SANDS WAY NAMOI VILLA HSE 21, WALGETT",2832,"Card Payphone,Incoming Calls",NSW," PH:0268282732",167752
02457701X2,"  30 SCARVELL AVE , MCGRATHS HILL",2756,"Coin and Card Payphone,Incoming Calls",NSW," PH:0245774587",167753
02457650X2,"  160 GOLDEN VALLEY DRV OPP 165, GLOSSODIA",2756,"Coin and Card Payphone,Incoming Calls",NSW," PH:0245765200",167754
02602404X2,"  80 LAWRENCE ST CNR  WIGG ST, WDNGA",3690,"Coin and Card Payphone,Incoming Calls",NSW," PH:0260241619",167755
02697234X2,"  147 MAIN ST CNR CHURCH ST, WEST WYALONG",2671,"Coin and Card Payphone,Incoming Calls",NSW," PH:0269723098",167756
03629810X2,"  71 STATION ST NR ESPLANADE/WHARF, DOVER",7117,"Coin and Card Payphone,Incoming Calls",TAS," PH:0362981220",167757
03625300X2,"  154 ARTHUR HWY CRN FLORENCE ST, DUNALLEY",7177,"Coin and Card Payphone,Incoming Calls",TAS," PH:0362535204",167758
03637252X2,"  104 GRANT ST , FALMOUTH",7215,"Coin and Card Payphone,Incoming Calls",TAS," PH:0363725207",167759
